item_name,info_json
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""chicken"", ""shrimp"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""cumin"", ""coriander"", ""turmeric"", ""cinnamon"", ""cardamom"", ""star anise"", ""fennel seeds"", ""chili peppers"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 40}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""egg"", ""soy sauce"", ""oyster sauce"", ""scallions"", ""garlic""],""Preparation Time"": 30}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""coconut milk"", ""turmeric"", ""coriander"", ""cumin"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef meatballs"", ""noodles"", ""vegetables"", ""soy sauce"", ""fried shallots""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""kluwek nuts"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""coconut milk""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""boiled cow nose"", ""long beans"", ""bean sprouts"", ""tofu"", ""tempeh"", ""fried peanuts"", ""fried anchovies"", ""chili sauce"", ""kecap manis""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""Catfish"", ""Kaffir lime leaves"", ""Galangal"", ""Chili peppers"", ""Garlic"", ""Shallots"", ""Tamarind paste"", ""Palm sugar"", ""Fish sauce"", ""Lime juice"", ""Vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""pork"", ""shrimp"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""coriander"", ""cumin"", ""turmeric"", ""coconut milk"", ""soy sauce"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 40}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""pandan leaves"", ""chicken or beef broth"", ""salt"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""rice""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""rice"", ""chicken"", ""coconut milk"", ""pandan leaves"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili"", ""garlic"", ""ginger""],""Preparation Time"": 40}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""coriander"", ""cumin"", ""garlic"", ""ginger"", ""shallots"", ""chilies"", ""salt"", ""black pepper""],""Preparation Time"": 45}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""shrimp"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""coconut milk"", ""soy sauce"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long-grain rice"", ""peanuts"", ""vegetables"", ""spices""],""Preparation Time"": 30}"
Ayam Penyet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""rice"", ""peanuts"", ""cassava leaves"", ""chili"", ""garlic"", ""ginger""],""Preparation Time"": 30}"
Nasi Uduk,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""basil"", ""rice""],""Preparation Time"": 40}"
Soto Betawi,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef or beef broth"", ""coconut milk"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""shallots"", ""coriander"", ""cumin"", ""fennel"", ""star anise"", ""cinnamon"", ""cloves"", ""nutmeg"", ""salt"", ""black pepper"", ""potatoes"", ""fried shallots"", ""scallions"", ""krupuk""],""Preparation Time"": 40}"
Gado Gado,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long beans"", ""peanuts"", ""tofu"", ""tempeh"", ""cabbage"", ""carrots"", ""bean sprouts"", ""kale"", ""chili peppers"", ""fried onions"", ""soy sauce"", ""vinegar"", ""sesame oil""],""Preparation Time"": 20}"
Nasi Padang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""chilies"", ""lemongrass"", ""garlic"", ""ginger"", ""shallots"", ""soy sauce"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""chicken"", ""shrimp"", ""vegetables"", ""spices"", ""coconut milk""],""Preparation Time"": 30}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""soy sauce"", ""scallions"", ""fried shallots"", ""bean sprouts""],""Preparation Time"": 20}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onions"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""coconut milk"", ""turmeric"", ""cumin"", ""coriander"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""meatballs"", ""noodles"", ""soy sauce"", ""ginger"", ""garlic"", ""scallions""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""keluak nut"", ""galangal"", ""lemon grass"", ""kaffir lime leaves"", ""chili"", ""garlic"", ""shallots"", ""ginger"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young mango"", ""jicama"", ""kedondong"", ""long beans"", ""cassava leaves"", ""boiled cow nose""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""ginger"", ""fish sauce"", ""lime juice"", ""vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""pork"", ""tofu"", ""shrimp"", ""bean sprouts"", ""bok choy"", ""celery"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chili peppers"", ""coconut milk"", ""soy sauce"", ""oyster sauce"", ""salt"", ""black pepper"", ""palm sugar""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""galangal"", ""lemongrass"", ""chicken or beef"", ""rice""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""rice"", ""chicken"", ""coconut milk"", ""pandan leaves"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""salt"", ""pepper""],""Preparation Time"": 40}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""coriander"", ""cumin"", ""garlic"", ""shallots"", ""ginger"", ""turmeric"", ""chili"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""shrimp"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""coconut milk"", ""tamarind"", ""palm sugar"", ""fish sauce"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long grain rice"", ""peanuts"", ""chillies"", ""garlic"", ""ginger"", ""vegetables""],""Preparation Time"": 30}"
Ayam Penyet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""rice"", ""peanuts"", ""chilies"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""turmeric""],""Preparation Time"": 30}"
Nasi Uduk,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""rice""],""Preparation Time"": 45}"
Soto Betawi,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""potatoes"", ""peanuts"", ""coconut milk"", ""shallots"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chilies"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Gado Gado,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long beans"", ""peanuts"", ""cabbage"", ""carrots"", ""bean sprouts"", ""fried tofu"", ""tempeh"", ""seaweed"", ""fried onions"", ""peanut sauce""],""Preparation Time"": 20}"
Nasi Padang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""rice"", ""shallots"", ""star anise""],""Preparation Time"": 40}"
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""chicken"", ""shrimp"", ""vegetables"", ""spices"", ""coconut milk""],""Preparation Time"": 30}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""vegetables"", ""soy sauce"", ""garlic"", ""ginger""],""Preparation Time"": 30}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""coconut milk"", ""turmeric"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef meatballs"", ""noodles"", ""soy sauce"", ""oyster sauce"", ""fried shallots"", ""scallions""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""keluak nut"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young mango"", ""jicama"", ""kedondong"", ""long beans"", ""cassava leaves"", ""boiled cow nose"", ""peanuts"", ""chili peppers"", ""palm sugar"", ""salt"", ""vinegar"", ""fried tofu""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""broth"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili"", ""coriander"", ""cumin"", ""turmeric"", ""coconut milk"", ""noodles"", ""fried shallots""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""lemongrass"", ""garlic"", ""ginger"", ""soy sauce"", ""vegetable oil""],""Preparation Time"": 40}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""pandan leaves"", ""chicken or beef broth"", ""salt"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""shallots"", ""garlic"", ""ginger""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken or beef or seafood"", ""rice"", ""onion"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 30}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""shrimp"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""coconut milk"", ""tamarind"", ""palm sugar"", ""soy sauce"", ""fish sauce"", ""garlic"", ""ginger"", ""onions"", ""chilies"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long grain rice"", ""peanuts"", ""chili peppers"", ""kaffir lime leaves"", ""galangal"", ""lemongrass"", ""vegetable oil"", ""salt""],""Preparation Time"": 30}"
Ayam Penyet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""pandan leaves"", ""kaffir lime leaves"", ""galangal"", ""lemongrass"", ""chilies"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 30}"
Nasi Uduk,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken or beef"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Soto Betawi,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""cow's milk"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""onions"", ""garlic"", ""coriander"", ""cumin"", ""coconut milk"", ""salt"", ""black pepper""],""Preparation Time"": 30}"
Gado Gado,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long beans"", ""peanuts"", ""tofu"", ""tempeh"", ""cabbage"", ""carrots"", ""bean sprouts"", ""fried onions"", ""peanut sauce""],""Preparation Time"": 20}"
Nasi Padang,"{""Dietary Category"": ""Non-Veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""Rice"", ""Chicken"", ""Beef"", ""Vegetables"", ""Spices"", ""Coconut Milk""],""Preparation Time"": 40}"
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""shallots"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""coconut milk"", ""salt"", ""black pepper""],""Preparation Time"": 30}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""bean sprouts"", ""scallions"", ""soy sauce""],""Preparation Time"": 30}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""coconut milk"", ""turmeric"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""meatballs"", ""noodles"", ""soy sauce"", ""fried shallots"", ""scallions"", ""beansprouts""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""keluak"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""shallots"", ""coconut milk""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young mango"", ""jicama"", ""kedondong"", ""long beans"", ""cassava leaves"", ""boiled cow nose""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""ginger"", ""tamarind"", ""palm sugar"", ""fish sauce"", ""salt"", ""black pepper""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""shrimp"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""coconut milk"", ""soy sauce"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""garlic"", ""ginger"", ""galangal"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 30}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""lemongrass"", ""galangal"", ""chicken or beef"", ""salt"", ""pepper""],""Preparation Time"": 40}"
